,Stock,Best case profits ratio,Worst case profits ratio,Best case losses ratio,Worst case losses ratio,Max. trade period in days,Min. trade period in days,Avg. trade period in days,Median trade period in days,Total exploration time
0,MMM,0.43139678615574784,0.43139678615574784,0.5673671199011124,0.5673671199011124,363,1,59.6946847960445,43.0,28.258901834487915
1,AOS,0.424,0.424,0.5733333333333334,0.5733333333333334,207,1,38.032,25.0,8.763109922409058
2,ABT,0.49676025917926564,0.49676025917926564,0.5010799136069114,0.5010799136069114,240,1,53.14038876889849,42.0,14.660083770751953
3,ABBV,0.4411764705882353,0.4411764705882353,0.5588235294117647,0.5588235294117647,169,3,43.549019607843135,34.5,2.7405636310577393
4,ABMD,0.4143646408839779,0.4143646408839779,0.585635359116022,0.585635359116022,90,1,16.116022099447513,10.0,2.0361082553863525
5,ACN,0.49224806201550386,0.49224806201550386,0.5038759689922481,0.5038759689922481,279,3,55.531007751937985,41.0,8.45060920715332
6,ATVI,0.4050632911392405,0.4050632911392405,0.5738396624472574,0.5738396624472574,169,1,29.852320675105485,18.0,4.331100225448608
7,ADM,0.4225352112676056,0.4225352112676056,0.5746478873239437,0.5746478873239437,174,1,37.2056338028169,29.0,8.04541015625
8,ADBE,0.46494464944649444,0.46494464944649444,0.5350553505535055,0.5350553505535055,156,1,29.232472324723247,21.0,5.1132097244262695
9,ADP,0.4547244094488189,0.4547244094488189,0.5413385826771654,0.5413385826771654,297,1,56.773622047244096,43.0,16.996317625045776
10,AAP,0.44019138755980863,0.44019138755980863,0.5598086124401914,0.5598086124401914,189,1,33.48803827751196,25.0,4.212978363037109
11,AES,0.36134453781512604,0.36134453781512604,0.6386554621848739,0.6386554621848739,213,1,29.99579831932773,19.0,4.461222410202026
12,AFL,0.40420560747663553,0.40420560747663553,0.5887850467289719,0.5887850467289719,370,1,54.54205607476636,33.0,13.787481784820557
13,A,0.44129554655870445,0.44129554655870445,0.5587044534412956,0.5587044534412956,167,1,33.34412955465587,26.0,4.9658331871032715
14,AIG,0.5916905444126075,0.5916905444126075,0.4068767908309456,0.4068767908309456,2626,1,569.8997134670487,72.0,223.09134006500244
15,APD,0.4596774193548387,0.4596774193548387,0.5362903225806451,0.5362903225806451,372,1,51.943548387096776,36.0,15.058042287826538
16,AKAM,0.34806629834254144,0.34806629834254144,0.6519337016574586,0.6519337016574586,143,1,23.027624309392266,16.0,2.666208505630493
17,ALK,0.35962145110410093,0.35962145110410093,0.637223974763407,0.637223974763407,153,1,23.274447949526813,17.0,4.702122688293457
18,ALB,0.4068441064638783,0.4068441064638783,0.5931558935361216,0.5931558935361216,156,1,30.9467680608365,23.0,4.992175579071045
19,ARE,0.538235294117647,0.538235294117647,0.45,0.45,253,1,63.90588235294118,47.0,12.425651550292969
20,ALGN,0.4305555555555556,0.4305555555555556,0.5694444444444444,0.5694444444444444,80,1,19.84722222222222,12.5,1.9062092304229736
21,ALLE,0.368,0.368,0.624,0.624,147,1,41.496,30.0,3.211007595062256
22,LNT,0.560081466395112,0.560081466395112,0.42973523421588594,0.42973523421588594,694,1,92.0264765784114,72.0,26.231127977371216
23,ALL,0.5370843989769821,0.5370843989769821,0.45524296675191817,0.45524296675191817,268,1,63.309462915601024,47.0,14.48561692237854
24,GOOGL,0.5043478260869565,0.5043478260869565,0.4956521739130435,0.4956521739130435,176,1,37.3304347826087,30.0,5.228729724884033
25,GOOG,0.4933920704845815,0.4933920704845815,0.5066079295154186,0.5066079295154186,180,1,35.54625550660793,30.0,4.905811071395874
26,MO,0.47338129496402875,0.47338129496402875,0.5237410071942447,0.5237410071942447,301,1,47.68489208633093,39.0,20.00846552848816
27,AMZN,0.5311004784688995,0.5311004784688995,0.4688995215311005,0.4688995215311005,165,1,30.416267942583733,23.0,3.8965799808502197
28,AMCR,0.4107142857142857,0.4107142857142857,0.5535714285714286,0.5535714285714286,864,3,144.82142857142858,57.5,4.62186598777771
29,AMD,0.37073170731707317,0.37073170731707317,0.6292682926829268,0.6292682926829268,64,1,11.317073170731707,8.0,1.8684866428375244
30,AEE,0.49584487534626037,0.49584487534626037,0.5013850415512465,0.5013850415512465,416,1,76.77562326869806,59.0,16.022563695907593
31,AAL,0.3431372549019608,0.3431372549019608,0.6568627450980392,0.6568627450980392,46,1,12.852941176470589,10.5,1.4637329578399658
32,AEP,0.5095729013254786,0.5095729013254786,0.4889543446244477,0.4889543446244477,466,1,80.97054491899853,59.0,32.241477727890015
33,AXP,0.38060781476121563,0.38060781476121563,0.61794500723589,0.61794500723589,340,1,53.154848046309695,32.0,21.812849044799805
34,AMT,0.5454545454545454,0.5416666666666666,0.45454545454545453,0.4583333333333333,188,1,50.18939393939394,35.5,7.800531387329102
35,AWK,0.6869158878504673,0.6869158878504673,0.308411214953271,0.308411214953271,347,1,76.53738317757009,66.5,9.247212409973145
36,AMP,0.43169398907103823,0.43169398907103823,0.5573770491803278,0.5573770491803278,127,1,34.80874316939891,28.0,4.066839694976807
37,ABC,0.4729241877256318,0.4729241877256318,0.5270758122743683,0.5270758122743683,239,1,39.53429602888087,29.0,6.7876598834991455
38,AME,0.4,0.4,0.5917808219178082,0.5917808219178082,286,1,47.95890410958904,33.0,10.574218273162842
39,AMGN,0.3802083333333333,0.3802083333333333,0.6197916666666666,0.6197916666666666,188,1,35.731770833333336,25.0,8.284538745880127
40,APH,0.46380697050938335,0.46380697050938335,0.5308310991957105,0.5308310991957105,197,1,45.45040214477212,33.0,10.338032960891724
41,ADI,0.3867924528301887,0.3867924528301887,0.6132075471698113,0.6132075471698113,191,1,29.628930817610062,18.0,6.176782608032227
42,ANSS,0.463302752293578,0.463302752293578,0.536697247706422,0.536697247706422,213,1,38.678899082568805,25.0,5.4448089599609375
43,ANTM,0.4525862068965517,0.4525862068965517,0.5387931034482759,0.5387931034482759,212,1,36.883620689655174,27.0,5.205198764801025
44,AON,0.5173160173160173,0.5173160173160173,0.48268398268398266,0.48268398268398266,276,3,54.27922077922078,38.5,14.884780168533325
45,APA,0.3746312684365782,0.3746312684365782,0.6253687315634219,0.6253687315634219,133,1,23.1976401179941,15.0,5.2466371059417725
46,AAPL,0.4375,0.4375,0.5625,0.5625,145,1,22.5,15.0,6.121261119842529
47,AMAT,0.3411371237458194,0.3411371237458194,0.6588628762541806,0.6588628762541806,97,1,20.32441471571906,15.0,3.920137882232666
48,APTV,0.48360655737704916,0.48360655737704916,0.5163934426229508,0.5163934426229508,209,1,43.467213114754095,30.0,3.1475589275360107
49,ANET,0.49295774647887325,0.49295774647887325,0.5070422535211268,0.5070422535211268,74,1,25.267605633802816,22.0,1.1890511512756348
50,AIZ,0.4027777777777778,0.4027777777777778,0.5925925925925926,0.5925925925925926,374,3,53.324074074074076,38.0,7.081653594970703
51,T,0.46886446886446886,0.46886446886446886,0.5293040293040293,0.5293040293040293,380,1,61.875457875457876,49.0,19.908114910125732
52,ATO,0.4660633484162896,0.4660633484162896,0.5294117647058824,0.5294117647058824,338,1,67.60859728506787,53.5,17.47405195236206
53,ADSK,0.41044776119402987,0.41044776119402987,0.5895522388059702,0.5895522388059702,121,1,18.417910447761194,13.0,3.2440009117126465
54,AZO,0.4938650306748466,0.4938650306748466,0.5061349693251533,0.5061349693251533,266,1,44.84049079754601,31.0,8.745502233505249
55,AVB,0.46296296296296297,0.46296296296296297,0.5308641975308642,0.5308641975308642,303,1,60.07098765432099,47.0,11.356489896774292
56,AVY,0.3961038961038961,0.3961038961038961,0.6017316017316018,0.6017316017316018,271,1,43.52813852813853,29.0,12.136027336120605
57,BKR,0.3269230769230769,0.3269230769230769,0.6692307692307692,0.6692307692307692,155,1,21.93846153846154,15.0,3.6854257583618164
58,BALL,0.36363636363636365,0.36363636363636365,0.6317016317016317,0.6317016317016317,261,1,49.75990675990676,32.0,12.975054264068604
59,BAC,0.4494949494949495,0.4494949494949495,0.547979797979798,0.547979797979798,430,1,45.82575757575758,29.0,10.858842849731445
60,BBWI,0.4161073825503356,0.4161073825503356,0.5838926174496645,0.5838926174496645,163,1,26.21812080536913,18.5,4.9445226192474365
61,BAX,0.47878787878787876,0.47878787878787876,0.5151515151515151,0.5151515151515151,387,1,51.5030303030303,41.0,15.270221710205078
62,BDX,0.48703703703703705,0.48703703703703705,0.5055555555555555,0.5055555555555555,411,1,64.38333333333334,46.0,20.469333171844482
63,WRB,0.4688888888888889,0.4688888888888889,0.5244444444444445,0.5244444444444445,358,1,60.49111111111111,42.5,16.13590693473816
64,BBY,0.35144927536231885,0.35144927536231885,0.6485507246376812,0.6485507246376812,88,1,17.583333333333332,14.0,3.2046315670013428
65,BIO,0.4281984334203655,0.4281984334203655,0.5718015665796344,0.5718015665796344,249,1,34.4177545691906,27.0,7.951721429824829
66,TECH,0.4493927125506073,0.4493927125506073,0.5506072874493927,0.5506072874493927,251,1,44.23886639676113,31.0,6.761553049087524
67,BIIB,0.40865384615384615,0.40865384615384615,0.5913461538461539,0.5913461538461539,154,1,26.509615384615383,17.0,3.4948432445526123
68,BLK,0.46402877697841727,0.46402877697841727,0.5287769784172662,0.5287769784172662,260,1,39.48201438848921,30.0,6.5917112827301025
69,BK,0.42077464788732394,0.42077464788732394,0.5774647887323944,0.5774647887323944,221,1,40.570422535211264,29.0,13.95789361000061
70,BA,0.423841059602649,0.423841059602649,0.5761589403973509,0.5761589403973509,260,1,33.23344370860927,23.0,12.343665599822998
71,BKNG,0.415,0.415,0.585,0.585,141,1,30.41,23.0,3.883009433746338
72,BWA,0.4186046511627907,0.4186046511627907,0.5813953488372093,0.5813953488372093,137,1,29.228682170542637,19.0,4.801369667053223
73,BXP,0.474025974025974,0.474025974025974,0.512987012987013,0.512987012987013,323,1,56.75,43.0,10.062108278274536
74,BSX,0.3466135458167331,0.3466135458167331,0.649402390438247,0.649402390438247,190,1,30.856573705179283,19.0,4.837653636932373
75,BMY,0.43613707165109034,0.43613707165109034,0.559190031152648,0.559190031152648,253,1,48.05140186915888,35.0,18.27200412750244
76,AVGO,0.525,0.525,0.475,0.475,143,1,29.183333333333334,20.5,2.1804513931274414
77,BR,0.49206349206349204,0.49206349206349204,0.5079365079365079,0.5079365079365079,224,1,49.82010582010582,46.0,5.485522031784058
78,BRO,0.47714285714285715,0.47714285714285715,0.5228571428571429,0.5228571428571429,484,1,68.15428571428572,46.5,14.241932153701782
79,CHRW,0.39416058394160586,0.39416058394160586,0.6021897810218978,0.6021897810218978,212,1,40.52919708029197,31.0,6.660757541656494
80,CDNS,0.4094488188976378,0.40551181102362205,0.5905511811023622,0.594488188976378,136,1,29.393700787401574,19.0,4.667693376541138
81,CZR,0.35294117647058826,0.35294117647058826,0.6470588235294118,0.6470588235294118,54,1,12.941176470588236,9.0,0.4220764636993408
82,CPT,0.5523255813953488,0.5523255813953488,0.44476744186046513,0.44476744186046513,348,1,69.6046511627907,56.0,14.000920057296753
83,CPB,0.46611909650924027,0.46611909650924027,0.5318275154004107,0.5318275154004107,500,1,58.84394250513347,36.0,17.172367095947266
84,COF,0.36917562724014336,0.36917562724014336,0.6308243727598566,0.6308243727598566,246,1,36.74551971326165,23.0,6.124879360198975
85,CAH,0.3937007874015748,0.3937007874015748,0.6036745406824147,0.6036745406824147,263,1,39.128608923884514,29.0,9.015627384185791
86,KMX,0.3681592039800995,0.3681592039800995,0.6318407960199005,0.6318407960199005,172,1,21.024875621890548,14.0,2.73518967628479
87,CCL,0.3976945244956772,0.3976945244956772,0.6023054755043228,0.6023054755043228,224,1,37.648414985590776,29.0,7.873282432556152
88,CARR,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,93,3,22.476190476190474,17.0,0.4676392078399658
89,CTLT,0.5522388059701493,0.5522388059701493,0.43283582089552236,0.43283582089552236,99,1,24.26865671641791,20.0,1.0834147930145264
90,CAT,0.4213406292749658,0.4213406292749658,0.5786593707250342,0.5786593707250342,199,1,37.17783857729138,28.0,16.565327882766724
91,CBOE,0.5694444444444444,0.5694444444444444,0.4236111111111111,0.4236111111111111,162,1,46.78472222222222,37.0,4.191909313201904
92,CBRE,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,167,1,32.006802721088434,24.0,2.9903318881988525
93,CDW,0.45714285714285713,0.45714285714285713,0.5333333333333333,0.5333333333333333,130,1,33.733333333333334,21.0,2.286167860031128
94,CE,0.3870967741935484,0.3870967741935484,0.6075268817204301,0.6075268817204301,147,1,31.306451612903224,24.0,3.5644781589508057
95,CNC,0.3741496598639456,0.3741496598639456,0.6258503401360545,0.6258503401360545,96,1,20.231292517006803,17.0,2.013047695159912
96,CNP,0.4992272024729521,0.49768160741885625,0.49613601236476046,0.49768160741885625,451,1,71.76970633693972,52.0,27.605432510375977
97,CDAY,0.375,0.375,0.625,0.625,29,1,9.75,5.5,0.26724743843078613
98,CERN,0.44528301886792454,0.44528301886792454,0.5169811320754717,0.5169811320754717,187,1,36.177358490566036,25.0,5.830584287643433
99,CF,0.427536231884058,0.427536231884058,0.572463768115942,0.572463768115942,148,1,24.0,14.5,2.465715169906616
100,CRL,0.44635193133047213,0.44635193133047213,0.5536480686695279,0.5536480686695279,154,1,34.8755364806867,28.0,4.869336843490601
101,SCHW,0.39338235294117646,0.39338235294117646,0.6066176470588235,0.6066176470588235,100,1,23.27573529411765,15.0,4.140790939331055
102,CHTR,0.417910447761194,0.417910447761194,0.582089552238806,0.582089552238806,177,1,30.79850746268657,25.5,2.624782085418701
103,CVX,0.4138418079096045,0.4138418079096045,0.5833333333333334,0.5833333333333334,396,3,52.220338983050844,37.0,21.954179763793945
104,CMG,0.34838709677419355,0.34838709677419355,0.6516129032258065,0.6516129032258065,160,1,27.232258064516127,22.0,2.8833022117614746
105,CB,0.4811320754716981,0.4811320754716981,0.5094339622641509,0.5094339622641509,262,1,61.87735849056604,45.5,12.042845010757446
106,CHD,0.4853273137697517,0.4853273137697517,0.510158013544018,0.510158013544018,338,1,56.66139954853273,45.0,14.872129678726196
107,CI,0.47641509433962265,0.47641509433962265,0.5212264150943396,0.5212264150943396,199,1,37.693396226415096,29.0,9.806573629379272
108,CINF,0.4792746113989637,0.4792746113989637,0.5155440414507773,0.5155440414507773,308,1,63.248704663212436,46.0,15.666452646255493
109,CTAS,0.49710982658959535,0.49710982658959535,0.5,0.5,207,1,47.42774566473989,36.5,10.212886333465576
110,CSCO,0.3790849673202614,0.3790849673202614,0.6209150326797386,0.6209150326797386,249,1,39.39869281045752,27.0,7.496300458908081
111,C,0.40370370370370373,0.40370370370370373,0.5944444444444444,0.5944444444444444,373,1,46.57222222222222,28.0,14.775880575180054
112,CFG,0.33707865168539325,0.33707865168539325,0.651685393258427,0.651685393258427,120,1,29.292134831460675,19.0,1.757375955581665
113,CTXS,0.3452914798206278,0.3452914798206278,0.6233183856502242,0.6233183856502242,161,1,31.43946188340807,23.0,4.601698398590088
114,CLX,0.5520446096654275,0.5520446096654275,0.44423791821561337,0.44423791821561337,304,1,72.7899628252788,51.0,23.255338430404663
115,CME,0.502127659574468,0.502127659574468,0.4978723404255319,0.4978723404255319,265,1,42.161702127659574,28.0,6.010265588760376
116,CMS,0.5562770562770563,0.5562770562770563,0.4393939393939394,0.4393939393939394,331,1,62.68614718614719,45.0,16.85021734237671
117,KO,0.4955456570155902,0.4955456570155902,0.5044543429844098,0.5044543429844098,548,1,77.92538975501114,55.0,41.37376856803894
118,CTSH,0.3705357142857143,0.3705357142857143,0.6205357142857143,0.6205357142857143,176,1,34.982142857142854,24.0,4.780742168426514
119,CL,0.434412265758092,0.434412265758092,0.5604770017035775,0.5604770017035775,386,1,71.98637137989779,53.0,24.802314043045044
120,CMCSA,0.43492063492063493,0.43492063492063493,0.5650793650793651,0.5650793650793651,213,1,40.48571428571429,30.0,8.03538727760315
121,CMA,0.3884514435695538,0.3884514435695538,0.6115485564304461,0.6115485564304461,240,1,40.20997375328084,25.0,9.303096055984497
122,CAG,0.4091858037578288,0.4091858037578288,0.5887265135699373,0.5887265135699373,297,1,53.83716075156576,41.0,15.336642742156982
123,COP,0.3971631205673759,0.3971631205673759,0.6004728132387707,0.6004728132387707,191,1,37.82033096926714,28.0,9.97055983543396
124,ED,0.5282485875706214,0.5282485875706214,0.4661016949152542,0.4661016949152542,823,1,92.85734463276836,67.0,39.47850251197815
125,STZ,0.44518272425249167,0.44518272425249167,0.5481727574750831,0.5481727574750831,210,1,41.51495016611295,30.0,7.77779746055603
126,CEG,0.0,0.0,1.0,1.0,3,3,3.0,3.0,0.1831188201904297
127,COO,0.4270557029177719,0.4270557029177719,0.5676392572944297,0.5676392572944297,188,1,28.96286472148541,20.0,6.953880071640015
128,CPRT,0.49583333333333335,0.49583333333333335,0.5041666666666667,0.5041666666666667,366,1,39.99166666666667,30.0,5.818023681640625
129,GLW,0.405152224824356,0.405152224824356,0.594847775175644,0.594847775175644,196,1,31.524590163934427,22.0,8.227845907211304
130,CTVA,0.2916666666666667,0.2916666666666667,0.7083333333333334,0.7083333333333334,63,3,18.083333333333332,11.5,0.5130267143249512
131,COST,0.4792243767313019,0.4792243767313019,0.5207756232686981,0.5207756232686981,317,1,52.19667590027701,39.0,11.007741689682007
132,CTRA,0.3360655737704918,0.3360655737704918,0.6598360655737705,0.6598360655737705,141,1,22.43032786885246,14.5,3.8180434703826904
133,CCI,0.416988416988417,0.416988416988417,0.583011583011583,0.583011583011583,308,1,47.826254826254825,34.0,7.309350967407227
134,CSX,0.3978260869565217,0.3978260869565217,0.6,0.6,224,1,42.10217391304348,32.0,11.486040353775024
135,CMI,0.38320209973753283,0.38320209973753283,0.6167979002624672,0.6167979002624672,164,1,33.16535433070866,23.0,7.748276710510254
136,CVS,0.43448275862068964,0.43448275862068964,0.5609195402298851,0.5609195402298851,277,1,46.20919540229885,34.0,11.991819620132446
137,DHI,0.4088669950738916,0.4088669950738916,0.5911330049261084,0.5911330049261084,124,1,19.88177339901478,14.0,2.67154598236084
138,DHR,0.504739336492891,0.504739336492891,0.4928909952606635,0.4928909952606635,325,1,65.47630331753554,43.0,16.14831304550171
139,DRI,0.4219858156028369,0.4219858156028369,0.574468085106383,0.574468085106383,193,1,35.88297872340426,25.0,6.239211320877075
140,DVA,0.42105263157894735,0.42105263157894735,0.5754385964912281,0.5754385964912281,262,1,43.19649122807017,27.0,7.267917633056641
141,DE,0.3989547038327526,0.3989547038327526,0.5975609756097561,0.5975609756097561,241,1,34.68815331010453,25.0,12.095917463302612
142,DAL,0.39166666666666666,0.39166666666666666,0.6083333333333333,0.6083333333333333,112,1,19.541666666666668,12.0,1.7427325248718262
143,XRAY,0.3881019830028329,0.3881019830028329,0.6005665722379604,0.6005665722379604,372,1,49.63456090651558,33.0,10.430283069610596
144,DVN,0.3946360153256705,0.39080459770114945,0.6053639846743295,0.6091954022988506,110,1,23.14176245210728,16.0,3.9764344692230225
145,DXCM,0.3925233644859813,0.3925233644859813,0.6074766355140186,0.6074766355140186,55,1,15.009345794392523,12.0,1.3508765697479248
146,FANG,0.38571428571428573,0.38571428571428573,0.6142857142857143,0.6142857142857143,56,1,13.885714285714286,11.0,0.7318525314331055
147,DLR,0.5076923076923077,0.5076923076923077,0.48717948717948717,0.48717948717948717,157,1,41.271794871794874,33.0,4.8753581047058105
148,DFS,0.41358024691358025,0.41358024691358025,0.5864197530864198,0.5864197530864198,206,1,40.01851851851852,27.0,4.235870838165283
149,DISH,0.39035087719298245,0.38596491228070173,0.6096491228070176,0.6140350877192983,110,1,24.05263157894737,17.0,3.467752695083618
150,DIS,0.42097488921713444,0.42097488921713444,0.5775480059084195,0.5775480059084195,218,1,38.82865583456425,28.0,15.799038648605347
151,DG,0.3353658536585366,0.3353658536585366,0.6646341463414634,0.6646341463414634,192,1,42.670731707317074,31.0,4.24090838432312
152,DLTR,0.4302788844621514,0.4302788844621514,0.5697211155378487,0.5697211155378487,194,1,32.713147410358566,25.0,4.987362623214722
153,D,0.5612431444241316,0.5612431444241316,0.43327239488117003,0.43327239488117003,408,1,87.54113345521024,72.0,27.490955352783203
154,DPZ,0.5814977973568282,0.5814977973568282,0.4185022026431718,0.4185022026431718,156,1,39.458149779735685,29.0,5.263620138168335
155,DOV,0.45785876993166286,0.45785876993166286,0.5375854214123007,0.5375854214123007,302,1,46.48519362186788,32.0,12.373465061187744
156,DOW,0.3103448275862069,0.3103448275862069,0.5862068965517241,0.5862068965517241,70,3,17.586206896551722,12.0,0.49199390411376953
157,DTE,0.5792880258899676,0.5792880258899676,0.41585760517799353,0.41585760517799353,459,3,83.56148867313915,64.0,30.317248344421387
158,DUK,0.6172638436482085,0.6172638436482085,0.38273615635179153,0.38273615635179153,363,1,84.44625407166124,68.0,29.74599838256836
159,DRE,0.43956043956043955,0.43956043956043955,0.554945054945055,0.554945054945055,238,1,53.66208791208791,37.0,11.488908052444458
160,DD,0.41186161449752884,0.41186161449752884,0.5831960461285008,0.5831960461285008,256,1,41.18945634266886,30.0,14.969294786453247
161,DXC,0.4146868250539957,0.4146868250539957,0.5853131749460043,0.5853131749460043,292,1,35.40388768898488,25.0,9.842963933944702
162,EMN,0.42196531791907516,0.42196531791907516,0.5751445086705202,0.5751445086705202,296,1,43.60693641618497,29.5,8.940890312194824
163,ETN,0.3985890652557319,0.3985890652557319,0.5943562610229277,0.5943562610229277,211,1,41.44620811287478,30.0,14.191365718841553
164,EBAY,0.37373737373737376,0.37373737373737376,0.6262626262626263,0.6262626262626263,129,1,31.818181818181817,21.0,4.04662823677063
165,ECL,0.4735632183908046,0.4735632183908046,0.5241379310344828,0.5241379310344828,314,1,66.40689655172413,48.0,17.267892122268677
166,EIX,0.4869402985074627,0.4869402985074627,0.5074626865671642,0.5074626865671642,278,1,65.76119402985074,52.0,21.474806308746338
